review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R3GA4Y668TDHN6,B0BTYDLTM3,4.0 out of 5 stars First pair were broken. Second were perfect.,Mark Garrison,4,"Would be 5 stars if the first pair worked but they made things good so still a solid 4.Left ear of first pair had no sound. Would issue commands for next or last track but no beeps or music. I work in IT and tried everything with no luck. Replacement arrived the next day and worked perfectly out of the box. I think these may be on a reduced price because of quality issues. Lesson is, if you can't get it to work it is probably broken and not you. I would def buy again from them.","Reviewed in the United States August 1, 2024",AEVFEKUOUAJKAUTVALWXI2ZKUMJQ,1,2,Color: White
R3VDQ95DAXFLXW,B0BTYDLTM3,5.0 out of 5 stars The Best Earbuds on a budget,Jess,5,I needed to get earbuds for work due to the fact they won’t let me wear my full size headphones I’m really not a fan of earbuds because I lose them and it used to be you had to spend 100+ to get a pair that sounds decent but these were even better then my jabras at a fraction of the price even better then my AirPods and the best part is if I lose them I’ll only be upset I can’t listen to music for the rest of the day this is perfect if your like me and have a hard time keeping track of earbuds can’t beat anker.,"Reviewed in the United States August 6, 2024",AECUXBR4GWN2SGD2WU5MSJRLXQ7Q,1,0,Color: Blue
R4FF8SQXKGQ9J,B0BTYDLTM3,4.0 out of 5 stars These work well!,BethS,4,I was having trouble with my Samsung earbuds. The sound would cut out if I had my phone on a pocket or against my body. I understand this is common. But these earbuds don't have that interference. I am so happy about this!I haven't gotten the tapping gestures down yet for skipping or pausing the music. But. Hopefully soon.,"Reviewed in the United States August 27, 2024",AFVSQUJN4M4XAZBU4VMKWC3RX3WQ,1,1,Color: Blue
RCM8PEYGIV4EK,B0BTYDLTM3,4.0 out of 5 stars Long lasting battery and decent sound,Chris Hauk,4,"While the audio could be better (I mostly listen to podcasts or YouTube videos while I work so it's no big deal for me), these headphones last forever when it comes to battery life. Most earbuds I have to switch out every 2 or 3 hours. These last a half day or more. I would buy again, especially for the price.","Reviewed in the United States August 28, 2024",AH4G7DVNUSYHLNUHGJT75IRJCPTQ,1,2,Color: Black
R2MOP02SZ0667T,B0BTYDLTM3,4.0 out of 5 stars good enough,Ryen S,4,"Bought this to strictly keep in my gym bag. I use samsung earbuds primarily at work and these being WAY cheaper still sound really good for the price. Battery life is pretty damn good, they recharge really fast in case. The eq function is super simple and straight forward. Only thing i'm not a fan of is how cheap the case feels.","Reviewed in the United States September 13, 2024",AEGW33Q2WYK5QAN5J2VDL7I5ZGRA,1,0,Color: Black
R86CJV7EE8XRB,B0BTYDLTM3,5.0 out of 5 stars Should cost 10X as much,blackjade,5,"I use earbuds and earphones for one reason only -- music. I care about sound quality period. I don't care about NC or water resistance or phone clarity. Just sound, and comfort is a bonus. These are fabulous. I have listened to music through these that I have listened to for years and years and these buds brought forward some facets of that music that I had never heard. There was more ""stuff"" that came forward from the shadows I never knew was there. I'm not an audiophile so don't ask me for the ""proper"" descriptive terminology, but these have several layers of bass, vocals are balanced and clear, there is appreciable separation, and surprising airy sound stage. I'm not into Rap, heavy metal or jazz. I listen mostly to oldie jams, classic orchestral, choral, gospel and some ethnic music. I have only one complaint and that is connectivity. You can only connect them to one device at a time and you cannot wander too from the device. Still worth the price though. Buy them, it is money well spent. You will not regret it","Reviewed in the United States July 17, 2024",AEYYD64HYI3SDBY5RGGCJVVCWFLA,1,12,Color: Black
RVXGRG0RJVL1F,B0BTYDLTM3,5.0 out of 5 stars Great buy,Oscar,5,"I was a little skeptical to buy these due to how cheap they are but I swear by Anker’s charging products and decided to give them a try. Man what an impressive pair of earbuds for the money. I just got them so I will update this review if they start having quality issues but they sounds super crisp, the app is very simple and gives more options than I would imagine for $30 earbuds. Very impressive!","Reviewed in the United States August 8, 2024",AGXOGCF7UAD4XV3V3VAAVEO46UPQ,1,0,Color: Black
R201MT7Z0UKBP4,B0BTYDLTM3,5.0 out of 5 stars The bass was deep and actually surprised me,SKYLARSKYE,5,I have to say I was a little skeptical of the quality given the low price. I was wrong these are an amazing value for the price. The bass was deep and actually surprised me. The battery lasted all day at work and the mic during a phone call sounded clear. My old headphones people used to say I sounded low but not on these.,"Reviewed in the United States September 6, 2024",AFFZTNWOMGF2XIIMPIZQLK3PNGGQ,1,0,Color: Black
R2FBEU2KJC24AL,B0BTYDLTM3,5.0 out of 5 stars Quality Economy Earbuds,Pat,5,"I wanted a pair of inexpensive earbuds for use while exercising. These fit the bill nicely. Paired easily with my iPhone 15. Much better sound quality than the previous economy earbuds I had. Good noise reduction as well. If you're looking for something inexpensive with decent sound and don't want to do a lot of research, just hit that ""Add to Cart"" and get these.","Reviewed in the United States September 4, 2024",AEV4PUQYZKCMIJGJ2VHVTPTQIMDQ,1,0,Color: Blue
R2F3L0J00OYNWJ,B0BTYDLTM3,5.0 out of 5 stars long lasting and comfy,Nonny Mouse,5,these are the first ones that i’ve loved since last company discontinued ones that worked for me. they last for so long and got so well tag if i fall asleep listening neg to music they will still have a charge the next day.my one gripe is that i wish they was an off/on switch besides putti not them in case.,"Reviewed in the United States August 20, 2024",AFU3RENPVRKHJBI3OEDAJ7E757AA,1,0,Color: Black
R1SRO6KEOM9ORS,B0BTYDLTM3,4.0 out of 5 stars Good Buds,kevin english,4,"Good buds. So far so good. I downloaded the app so if I lost them I could find them. I can tweak on the app too. I like that being an older guy, that loses stuff alot.Music is good, phone is good, charging is fast and efficient. Holds a charge well. They fit great.PRICE POINT EXCELLENT!","Reviewed in the United States August 22, 2024",AE2KXSH5SJQXQTDYL33DMQAFLZLQ,1,0,Color: Black
R3V1259AZ78QCD,B0BTYDLTM3,5.0 out of 5 stars Por este precio es casi imposible encontrar algo mejor,KrMac,5,"Eh de aclarar que no soy una persona que suele dejar comentarios sobre cada producto que compro, pero es que de verdad tengo que opinar sobre este. Sinceramente el sonido que tienen estos audífonos es increíble cuando consideras el precio. Compre otros audífonos para mis papás, algo barato y sencillo que funcionan bastante bien para lo que los necesitan, edifier x2s y redmi buds 4 active, todos con un precio parecido a estos soundcore p20i. Cuando comparas el sonido no queda la menor duda de quien es el ganador por lejos, obviamente habrá gente que se ponga exigente diciendo que no tienen ANC o modo transparencia, pero demonios, que por 20 dolares de verdad estoy seguro que el sonido no te dejará decepcionado, ah!! Y por cierto, si descargas la app de soundcore puedes modificar entre los ecualizadores preestablecidos e incluso cambiar la acción de los toques, me hubiese encantado que pudiera activar el modo juego con toques pero venga, que por este precio y el sonido que ofrecen sería pedir demasiado","Reviewed in the United States July 11, 2024",AHKFILLTZKRJ5BZT7T2YPLRLUNNA,1,3,Color: Black
R2NKQ36S7NKYIX,B0BTYDLTM3,5.0 out of 5 stars Great water resistance,Tim,5,"I've had these ear buds for about 10 months and they have done me well for the price solid bass, decent mids and highs. Recently I forgot to take them out of my pants and ran them through the wash and dryer. I for sure thought they were done. Nah they work just fine as if I never even did it. 10/10","Reviewed in the United States August 26, 2024",AEXUPDQBF3S7FDH5J7LE5QYYRE6A,1,1,Color: Black
R2HMNF380VUV1C,B09FLNSYDZ,"5.0 out of 5 stars Easy to Use, Easy to Wear",Jenny,5,"It’s very cute and honestly, very good for the price. Audio was better than expected, and although it was uncomfortable to put on first (I’ve never worn this type of earbuds), you get used to it and it got super comfortable after - didn’t even feel like it was on.It didn’t get loose or fall from my ear, pretty light, and it was great; I use it to workout (weights and stretches) but haven’t used it for any running, but walking is great.All in all, great price for what you get!","Reviewed in the United States September 9, 2024",AGGF3GBV5KL4F7RBKJRDDJOU3WQQ,1,2,Color: Pink
RHDSOVI5D4UW4,B09FLNSYDZ,5.0 out of 5 stars Great headphones at affordable price,Andee,5,"These wireless headphones are fantastic! The sound quality is crisp and clear, making every song a pleasure to listen to. The fit is incredibly comfortable, and they stay in place no matter how active you are. Plus, the bright, fun colors add a stylish touch that really stands out. Overall, they combine great performance with a playful look—highly recommend for anyone in need of a new audio upgrade!","Reviewed in the United States September 5, 2024",AFL5XL324EQTHLZ62OHSGZOBZLQA,1,5,Color: Mint Green
RLSFNDA739ISB,B09FLNSYDZ,"4.0 out of 5 stars Not studio, but they don't need to be",Kaniel Saint,4,"Really good earbuds for such a reasonable price. They don't block all outside noise, but aren't weak by any means, either. I've noticed that bass is fairly good and voices are crisp. Controls are easy to use, and the battery seems pretty robust in the charging case, which is nice. They pair fast and easily with my phone, tooThey aren't studio level headphones, but they work for casual listening, like doing chores around the house or exercising. Comfortable to wear, don't feel cheap, and the design is nice. My only complaint is that they feel a little loose in the ear, but they aren't actually loose by any means- I can shake my head side to side and they stay in well.All around, yeah, I've used better headphones, but they were $100+ studio earbuds or otherwise high performance audio equipment. For normal everyday use, these are really solid, and good for everything I need them for.","Reviewed in the United States July 29, 2024",AFMMGRTAA27E4PDQVQ5OHGW7BWSA,1,21,Color: Green
R1L3CPE4VHX9LN,B09FLNSYDZ,"5.0 out of 5 stars Reasonable price, soft fit, good sound quality",Appygirl,5,"This is my second pair, lost the first set and I really like them. Easy and fast charging, charge last a long time. The fit well in my ears and are soft so they don't bother me.","Reviewed in the United States September 6, 2024",AEXGOHEDTMWY5YJPISZENSLYHK3A,1,3,Color: Black
R1G6XTNAGHDQWU,B09FLNSYDZ,5.0 out of 5 stars Exactly as advertised-- except they're matte and too loud,Leela H.,5,"The earbuds are perfect! The sound is great, they stay in my ears when I run, they haven't been damaged by sweat, and the battery lasts a long time too. My only complaint is that they're a little too loud for me. I can only really use them when I'm out on a run in a place with background noise or they hurt my ears-- even when the volume is on one. I have over ear headphones that I use outside of gymming, so this is fine for me. However, this is really a set of earbuds I can only really use at the gym or public spaces with loud background noise. I love the variety of colors the earbuds come in. The pictures made it seem like they wouldn't be matte, but I prefer matte so that wasn't an issue for me. I probably would've gotten another color if I'd known though. I really appreciate the case and the accessible visuals too btw. Would def buy again if I needed some.","Reviewed in the United States August 14, 2024",AEXJRKI2NW7M6XZQ4Q3YJXPVVPFQ,1,28,Color: Sky Blue
R7BKV8ZO3E6RC,B09FLNSYDZ,5.0 out of 5 stars Long Lasting and Durable,nw,5,"I’ve used these for when I work out in the yard. They hold a long charge and have an impressive range from what I thought it would have. They’re lightweight, high quality, & I like the way they look. The sound is clear and I like that I can adjust the volume on the earpiece. I like that there’s other size earbuds because I need the smallest size. It was a little difficult to change out the buds. I had to use a tweezers to help me put it on (I don’t have arthritis). I would recommend them.","Reviewed in the United States August 16, 2024",AG3AT3JDVUF3RB3QPAQHQPXRAZWA,1,9,Color: Black
R2A6TNG9RUTIAS,B09FLNSYDZ,5.0 out of 5 stars Great purchase,Jennifer A DeAngelis,5,"I am so glad I found these on Prime Day. I have been seeing so many different ear phones and wanted the right one for me. When I first ordered it, it arrived the same Day, however, it was missing the USB charger. I requested a replacement and it was a very quick turnaround to receive one. They are comfortable, easy to connect to my phone, I love the color. The case is adorable and compact, so easy to charge. I used it on my flight recently and it blocked out so much outside noise. I appreciate the Seller quickly responding to my replacement and my second kit included the charger as well as extra earplugs. I highly recommend this product. And there are so many awesome colors available.","Reviewed in the United States August 12, 2024",AHUJY45HSML4GKEVSG4N5HPFMVCQ,1,11,Color: Mint Green
RJENRBOCJ5V5C,B09FLNSYDZ,"4.0 out of 5 stars Setup, Ease of use and Clarity of sound",NB,4,"The **BMANI Wireless Earbuds** are an excellent choice for anyone seeking an easy-to-use and reliable pair of Bluetooth headphones. Setting them up is a breeze—just take them out of the case, and they automatically enter pairing mode. Whether you're using an Android or iPhone, the connection process is seamless and quick. Within moments, you're ready to go!When it comes to ease of use, these earbuds are designed for simplicity. The touch controls are intuitive, allowing you to manage music playback, take calls, and adjust volume effortlessly. The ergonomic design ensures a comfortable fit, even during long listening sessions, and they stay secure during workouts or outdoor activities.One of the standout features is the clarity of sound. Whether you’re listening to music, podcasts, or taking a call, the audio quality is impressive for this price range. The crisp highs, balanced mids, and rich bass create an immersive listening experience. Plus, the noise-canceling capabilities make calls clear even in noisy environments.Overall, the BMANI Wireless Earbuds offer fantastic value for their price, with easy setup, intuitive controls, and excellent sound clarity. Perfect for everyday use!","Reviewed in the United States September 11, 2024",AFXWDFLN6KTZJ5OGRPWOTFU6WYOQ,1,1,Color: Black
RS4A1ABQNVXK5,B09FLNSYDZ,4.0 out of 5 stars Great!,Harmony22,4,"I have multiple pairs of these. I did have one defective pair, which I just exchanged out. I have had I'm not sure how many pairs of these (my son borrows mine then they vanish into the abyss).I love that they are offered in such a variety of colors. This is extremely helpful for me, so I know the darker ones are my son's, the brighter colors are mine. They are comfortable to wear. I have had some issues with two pairs that sometimes people can't seem to hear me well and I have to stop using them. That does get frustrating. It's not all the time.I love that the case charges, and shows you what % of the battery is left. I can charge it up, throw the case in my purse. Then be using them while I'm out, and stick them in the case when I'm done, and they will charge in the case in my purse so they can have a full battery when I need them later in the day.My 2 frustrations - wish the charging port was just the same on all headphones, instead of having to search for the right ones.My biggest frustration - I own multiple pairs. Sometimes they will auto pair to my phone, most times they wont. When I look at my phone bluetooth options to pair them, I have like five listed of them. I wish you could somehow name them. I never know which one is which so I have to go through each one since they are all titled the same thing. Sometimes if I am on them they will suddenly pair with a different device.Overall, when they go on sale they are totally worth buying. I'm pretty frugal, so I'm not one to pay the higher price that these are listed at. They do go on sale a lot, and I will purchase more in the future.","Reviewed in the United States September 7, 2024",AHWMDTDLC67O6AVEVGG3RYMHVGDQ,1,0,Color: Purple
R2VF7SMJT6WK1J,B09FLNSYDZ,"4.0 out of 5 stars So comfortable, I forget I am wearing them",APG,4,"I have owned several earbuds of different brands and I purchased these after borrowing a pair my sister had and I immediately knew I needed a pair of my own. The sound is great and the comfort, which is important to me, is by far the best I have worn. I really do forget I am wearing them. The only reason I did not give a 5 star is because when they turn off, you have to turn on individually...not a big deal and I am not even sure if that is a setting but again, it is the only reason I didn't give 5 stars.","Reviewed in the United States September 9, 2024",AFAU32VQCZUZYQ7FM6ZUSWGTKOAQ,1,2,Color: Mint Green
R2CGG9628UL3TI,B09FLNSYDZ,4.0 out of 5 stars Work well at a low price,Terry Anne,4,"What I am writing is after 1 month of use. I use these to listen to books not music so I can't really comment on quality for music. That is the reason 4 not 5 stars. For books, they are terrific. I can't believe how long they last before needing recharging. The charging is fast and very easy. They use the new C connector, so I don't have to use a special charging cord only for them. The ONLY problem I have had is sometimes for reasons I can't explain they turn off. Also sometimes they don't respond immediately to a tap to turn them on. Do I recommend them. Absolutely!","Reviewed in the United States September 5, 2024",AGYQEVCFJN4LUMSB43W44IQX5YFQ,1,1,Color: Sky Blue
RDACQPYOX23XL,B09FLNSYDZ,4.0 out of 5 stars Questionable,Ms. J,4,"**editing my review*The company reached out after my original review and their customer service is great. I changed my rating just for this alone. They rectified the situation immediately. Wish more companies had custk..we service like this.I don't know if i got a defective pair or this is on par with all of them. My case shows it's charged to 100 but the actual earbuds will not show they are charged on the indicator even though they've been ""charging"" for over 12 hours. Still only appear with 1 light on the indicator. I haven't attempted to use them for more than a few minutes so not sure if they hold the charge. The charging case feels very low quality and the sound quality isn't the best. I guess you get what you paid for. Good thing I only got these for my workouts and not everyday use.","Reviewed in the United States August 17, 2024",AFD65CW7UCO557VHBFKQHVF2VR3A,1,1,Color: Black
R1KRJRHTQUCS47,B09FLNSYDZ,4.0 out of 5 stars I love the color and sound,Carol Weiner,4,I love the color and sound unfortunately (my issue) I wear glasses and they fight my glasses for space on my ear and fall off. I am keeping them to only wear in bed at night as I can take off my glasses. I like the sound and the fact that they are not noise canceling as I can hear if my grandchildren call me. One other issue they only charge up to 95% which for me isn’t horrible because I don’t run them completely down. I might when I listen to an online book it would mean I have to wear my clunky headphones. All in all I think they were worth the money!,"Reviewed in the United States September 2, 2024",AEVNXBUO3ZLZPVYLVYD4GA7A2S6A,1,0,Color: Purple
R33PCK6I70B0G3,B09FLNSYDZ,4.0 out of 5 stars Decent buy for the price - wouldn't pay more though,Ozan,4,"- Connectivity: no issues- Comfort: You get used to them. If it's the first time you're using this type of ear buds, it may feel a bit bulky.- Appearance: Could care less when I'm in the gym. Functionality is more important.- Range: No issues, phone is always close by.I hate when my ear buds pop out in the middle of workouts. So I thought I'd get a pair of these. I paid only 29.99 + tax so it was a decent buy. Sound level at max is just ""ok"". The gym I go to has a bunch of big screen TVs with Fox news and generic mainstream (terrible) music playing. Mental isloation is a must with also a bunch of people slamming weights and making all kinds of noises.The sound on these ear buds at highest level is right at the threshold of blocking outside noise, so it does the job.On the other hand, the sound quality isn't that great. The sound is unpolished and dry compared to the philips, jabra or the toro pairs I own. I listen to metal at the gym and I like it loud as hell so I switched back to my philips pair.So, this may be an inexpensive solution for you if you don't require very loud music and aren't an absolute snob about sound quality like me- the sound on these isn't really bad, it's just not great. I didn't add photos, the product looks just like in the sale listing.It may sound funny but I might look for an Ipod mini or equivalent with 3.5mm out. They had great sound quality and high output. I don't like carrying my big old Samsung Galaxy22 around in the gym.If this was an expensive set, I'd probably give no more than 2 stars but for the price and tier, they'll get 4 stars for the nice charging case and different size inserts for adjustability.","Reviewed in the United States June 23, 2024",AES56QHJKEDRU2TXAFKLSF45AJKQ,1,35,Color: Black
R2DK4FYKAFOBEI,B09FLNSYDZ,"4.0 out of 5 stars Good sound, good battery life, comfortable",AC,4,"I've had a hard time with most in-ear earbuds, they don't tend to stay in very well. The over-the-ear design is much better for me. The sound is good, the battery life is good, charging case works well. The one sadness so far is that I can't seem to connect them to two different audio sources at the same time (for instance, my laptop and also my phone); some Bluetooth headphones/ear pieces do this easily, but not these. FYI, they identify themselves as ""I25"" by default.","Reviewed in the United States September 10, 2024",AFS7NASFPWMAQ73OZZ22WWRBKE5Q,1,0,Color: Black
R243W9S4AOXOQ7,B09FLNSYDZ,4.0 out of 5 stars Great for listening to podcasts,TVWatcher,4,I don't really use these for music so I can't really comment on their sound quality for that.But I wear these when I'm working in the yard for hours and hours and I like to listen to my podcasts. They work great. The sound is full. I have small ear holes and they don't hurt. I do find them kind of challenging to get over my ears. Probably user error.Also the I love how the case charges them without having to plug them in all the time. Charge lasts a long time. I have used them for 6 hours or more more than two or three days in a row and no issues. Reasonably priced too.,"Reviewed in the United States August 25, 2024",AHZLNPZ53PBZATNL5SCFC3NEBBZA,1,1,Color: Green
R37S69QET8HY5M,B09FLNSYDZ,4.0 out of 5 stars So-so,Familyof5,4,"My fault on the first pair. I stupidly left them on the rear bumper of my car after a long run and they got ran over🤦But loved them.Reordered a second pair. Great sound, held up well to long sweaty running, look good , fit good. Great price.But after 3 months the right earbud just quit working. I know they’re pretty discount… but expect better than 3 months.I’ll give them one more try. Maybe this was a bad set. The price makes them easily replaceable. Hoping next ones are better…","Reviewed in the United States September 4, 2024",AEGDUHWZ7NTHYH4U66JSGXB64FBQ,1,0,Color: Black
R2GCJQXVC8XBPY,B09FLNSYDZ,5.0 out of 5 stars LOVE THESE - GREAT GIFTS,Donna,5,"These earbuds are the VERY FIRST that totally stay in place and in my opinion fit perfectly on any ear as the wrap around the outside of the ear is flexible (and so comfortable). I have very small ear canals and I can't say how many other earplugs over the YEARS I've bought that just won't stay in my ears. I had honestly given up until this pair - for some reason, I took another chance as I listen to audiobooks and I can't play them in waiting rooms or wherever vs read and you get the gist. I was ecstatic. I'm taking forever to write this review so I can help someone who may need it.The pictures and description on this website are accurate EXCEPT the color. I picked the green but the green I got is a dark green, not the bright color in the picture I had wanted, I had to just now hold it to the light and be sure it wasn't black. I got a 2nd pair bc I can't find what I did with them - nothing to do with the product. So looking at the 1st order geez only in August 2023 per past Orders on Amazon I happened to pick the same green but it's not the same - definitely not. I'm not exchanging them but I liked the other color - the one in the picture - much more. There is no color shown on the website that matches the color I received. I may call customer service and put it on the record, in case. So again 2 months ago I bought the same pair - green though I didn't remember - the order says the pair was $29 with a $6 off coupon for $23!!!The product now has a red tab where the buttons that you click to turn the earbuds on and off, volume, and answer the phone. There are now THREE BUTTONS vs two from before. There are two raised black buttons on the inside of each earbud and now there is one round silver button that powers the earbud. It says ""power on"" or ""power off"" when you click the silver buttons, no confusion! You can see the silver button on each earbud when you open the case. Remember, this lets you turn on only one for use vs always two. You need to ""pair"" these which is so easy, just do a Bluetooth scan. I just shook my head and bent down - no problem at all. It comes in a nice black plastic carrying case that snaps shut and each earbud individually fits in its place in shape (vs just loose inside). I bought these again bc I couldn't remember where I put them. At this price point (an unbelievable $39 then a checkmark gives ANOTHER 40% off at checkout equals just under $23!!!).The earbuds come in and MUST BE KEPT in THIS black case when not in use or when you're done using them. Without the case, you can't charge the earbuds, The black plastic case when open shows you the charge % left from 0% to 100% (I'd say it fully charges in 2 hours. I plug the container in overnight. It does NOT need recharging often and there is NO GUESSWORK.NOTE: WHEN YOU OPEN THE WHITE BOX which HOLDS THE BLACK CONTAINER WITH THE EARBUDS FITTED WITHIN, YOU NEED TO LOOK INSIDE THIS WHITE BOX FOR A SLIM WHITE PIECE OF THE BOX THAT LOOKS LIKE IT'S JUST THERE TO FILL SPACE. HOWEVER, INSIDE THAT BLANK WHITE THING ARE THE EXTRA EARBUD SIZES AND THE SHORT UBB CHARGE CORD OF ABOUT 6-8"". THE CASE IS THE CHARGING STATION INTO WHICH YOU PLUG THE SMALL SIDE OF THE USB CORD.I'm not going to do any more proofing or editing. I am not associated with these earbuds except they are great for ME. It literally took me over an hour to write this review. Excuse any errors, pls.","Reviewed in the United States October 23, 2023",AHTYPFIEBTAJ6BY6OOXBEYA4IZXA,1,117,Color: Green
R1EL09PW5711BF,B09FLNSYDZ,5.0 out of 5 stars One side stopped working after 9 months,CJ,5,"Easy to pair was actually happy until the right ear bus stopped working . The side control works in the right but no volume. It’s too late to return. Don’t recommend if you want to last more than 9 months.Addendum:Company reached out to me, we did some troubleshooting to see if we could fix the right earbud, but didn't work. They are sending me new earbuds. Will update, but great customer service. Recommend buying b/c they stand behind their product!!!","Reviewed in the United States September 6, 2024",AG5TU6RJRXDQA6FVY2YWIVNMV4VA,1,0,Color: Black
R3UUKNBS32L3WZ,B09FLNSYDZ,5.0 out of 5 stars Perfect!,Tiffiany MeDaris,5,"After my bf got these in green I wanted my own pair as the teenagers took my AirPods and broke them, as soon as they went on sale I snagged these so I can exercise with them. Now my youngest is stating he wants some. I guess I should be happy they have so many colors as now I need to hide them from the whole bushel of us. I guess I know what to get them for Christmas, now excuse me as I go hide these before they walk away.","Reviewed in the United States September 4, 2024",AFFWG2LR25TG3K7VXFQ4PRELGAIQ,1,0,Color: Purple
RW2TT264HUG49,B09FLNSYDZ,4.0 out of 5 stars Not bad for the price!,Amy Weeba,4,"I've worn these earbuds 3-4 times a week for the last 6 months for workouts ranging anywhere from 45min to 2hours. I've also used them during yard work and other various house projects that lasted longer than 2hours. They were loud enough to enjoy the music but not overly loud that I wasn't aware of a car driving past me while running (good or bad depending on what you'd prefer)Pros:Inexpensive, decent sound quality, fit nicely over the ear, good battery life.Cons: after 6 months the Bluetooth connection in the right earbud has started to fail (after running for 30min the right earbud says ""disconnected"" constantly which is annoying. I usually always gave them a wipe down after a run and I've cleaned the charging contact pads probably 2 times since I've had them (so I believe I took relatively decent care of them after sweating with them).Overall I enjoyed using them and would purchase again due to the price, quality and how long they have lasted me.","Reviewed in the United States July 12, 2024",AHRZQAKZOVSEJX2VUKT4XTWCPH5Q,1,4,Color: Green
R3FBSX3DIJ78O1,B09FLNSYDZ,5.0 out of 5 stars GREAT WORKING EARBUDS,Brian,5,"I use these at the gym. They work great. Finally I can hear what I want to hear when I'm working out without having to listen to the music that isn't to my taste or doesn't help me get in gear.They hold a charge for a long time...almost a week.Instead of letting mine run down, I wait until they get down to about 60 percent and then plug them in.It recharges in a few hours back up to 100 percent.It's no big deal to me that the right one is on the left and the left on is on the right inside the case.As soon as you get them out and put them on once, you remember automatically.One bit of advice...take a wet one or a small dab of alcohol after a few times of use and gently wipe off the ear buds and the silver part on the buds...this keeps them clean and I think they work better staying clean.I see some people use the little ear bud sticks, but I like these better because I have very long hair and I'm afraid I would lose the little ear sticks in my long hair.These ear buds are big enough and fit securely over each ear so you can either wear your hair up or down and they stay in place.I really like them. The sound is good.If you take them off just put them immediately back in the case...otherwise they won't work right.They need to be either in your ear or in the case and then they recharge.I would definitely buy these again.","Reviewed in the United States July 21, 2024",AFAMCZC2IDKVDD7AX34ID2UNW5UA,1,23,Color: Black
R24U6MMOHIZS55,B09FLNSYDZ,5.0 out of 5 stars Fantastic value for your money,C.B.,5,These earbuds are about as good as it gets for this price. I use these about 8 hours every day and they have lasted me about 2 years. I bought a second pair about a year ago and this pair is still going.I went back to write a review and was actually surprised I had only paid $30 on sale. If you work out every day or listen to music/podcasts at work - these are the way to go! Music and voices sound better than I had originally expected (I would even say good!!),"Reviewed in the United States August 26, 2024",AE3YHRWP3XPIWZ7TZHTMDF5WTFCA,1,0,Color: Black
RYWHNTWRWGDOD,B09FLNSYDZ,5.0 out of 5 stars Great Earbuds,SZeducate,5,"I have owned a number of other earbuds, from Apple to Chinese brands. No matter what, when i am walking of lightly jogging it always manages to fall out of my ear. This one is great. It wraps around your ear, sounds great, and easy to connect and set up. Price is a factor, and tired of paying $250 for earbuds that keep falling out. This is the one to buy.","Reviewed in the United States September 10, 2024",AGLZBWASQGP43KSN47CLLOACIWBA,1,0,Color: Blue
RWROBZR7I1E2S,B09FLNSYDZ,5.0 out of 5 stars Amazing all-round,Tye L.,5,"First off, AMAZING battery life. I use these for about 4 hours a day when in at work and I only ever charge them once every 2 weeks or so. I never have any issues with these falling out of my ear but they do end up getting loose to the point where I need to push them back in a little bit.Very good range for the connectivity on these. I work in retail and if I leave the case somewhere, I only ever lose connectivity if I go an absurdly far distance away from the case. If I do, as long as the connection wasn't severed for a long time and they turn off automatically, they will reconnect on their ownI do have an issue with how the volume buttons seemingly don't work half the time. But you can just adjust the volume on the device they are connected to.","Reviewed in the United States August 9, 2024",AH36NE36UE5LDFAPINTEDXWEIVOA,1,6,Color: Purple
R1CBTNLOXKJRTR,B09FLNSYDZ,"4.0 out of 5 stars Went in with expectations low, and I left feeling impressed",Amber,4,"For starters, the reason I bought these headphones was because I originally lost my Beats buds. I didn’t want to cough up $100, so here we are with a cheaper route lol. I was skeptical because I got these headphones only for $28 and I have seen a lot of mixed reviews. Anyway to my luck, I went to work the next day and I ended up finding my beats right after buying a whole new pair of buds. I still wanted to give these headphones a try, and frankly, I’m impressed and instead of returning them, I’m going to keep them and get rid of my beats! I say this because for reference I have a lot of ear piercings and on one of my ears I have a daith (an earring inside your ear ) with my beats I can only wear one bud on my left ear because it’s free - ( I can wear both of them but is uncomfortable and my beats are constantly falling out my ear regardless if I use only one or both ). However with these headphones, I can use both earbuds and THEY DON’T FALL OUT ( which is such a relief) I also tested these out at the gym and they work pretty well and they didn’t fall out despite me doing lots of movement, and adding on at full volume I didn’t hear background noise ( and my gym can get loud from hearing weights be dropped on the ground, grunting, etc ) I would say that they are just a TINY and I say that loosely because it’s not that big of a difference in my opinion with sound with these headphones compared to my Beats. The only reason it’s not a five-star is that after a while ( maybe a few hours ) my ear starts to itch a little bit from wearing them and that’s about it, to be honest. Battery life is really good. I got these on May 1st and they are already charged at full battery. I have not once charged these headphones and it has been 3 days and they are only at 81%Ps. I use my headphones for 5+ hours at a time so this is rlly good for my music lovers","Reviewed in the United States May 5, 2024",AFUGBWI76KXW7IQUITONU2F6FR7Q,1,25,Color: Black
R3HUKKQKD3957J,B09FLNSYDZ,5.0 out of 5 stars Surprisingly good value!,Robbie Smith,5,"I was just looking for a simple bluetooth around the hear headphones to go to the gym with because my expensive Bose buds just won't stay in my ears. Battery life is great! They do not move when placed. They're quite comfortable. The sound is decent. They're not noise cancelling which doesn't bother me. My only criticism is the case is super smooth and the best way I can describe it is like trying to hold a wet bar of soap. If you're good at that, great!","Reviewed in the United States September 5, 2024",AFH5AMP3YQBSCX7RKADNYWB4GCJA,1,3,Color: Black
